Project ID,CARB Issuance ID,OPR Project ID,Project Type,Early Action/ Compliance,Reporting Period Start Date,Reporting Period End Date,Vintage,ARB Offset Credits Issued,Forest Buffer Account Contribution,Issuance Date,Invalidation Timeframe,Date Invalidation Period Reduced,Start of Invalidation Timeframe,Project Name,Project Operator,Verification Body,State,Provides DEBS,"Section 95989(b) Documentation, if applicable",Project Documentation,Retired Buffer Pool,Retired Voluntarily,Retired 1st Compliance Period (CA),Retired 2nd Compliance Period (CA),Retired 3rd Compliance Period (CA),Retired 4th Compliance Period (CA),Retired for Compliance (Quebec),Retired Intentional Reversal,Comments,Vintage remaining,Issuance total from registry,Issuance Year,Registry,ARB Source Data,Updated 11-1-23,Total ARB Credits Issued:,220439110,Total ARB Credits Retired:,163158520
CAR660,CAFR0042-E,CAR660,Forest,EA,2011-01-01,2011-12-31,2011.0,50709,16898,2014-05-27,8 years,,2014-05-27 00:00:00,Gualala River Forest,The Conservation Fund,"Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=660,16898.0,0,33811,0,0,0,0,0,"On 5/26/2015, CARB returned 7,944 of 16,878 offset credits in its Forest Buffer Account to the Early Action Offset Program’s buffer account.  On 9/12/2017, CARB retired the remaining 8,954 credits from the buffer pool for the CAFR5076-A unintentional reversal.",16898,80709.0,2014.0,CAR,,,,,,
CAR660,CAFR0042-F,CAR660,Forest,EA,2012-01-01,2012-12-31,2012.0,103645,21700,2014-05-27,8 years,,2014-05-27 00:00:00,Gualala River Forest,The Conservation Fund,"Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=660,21700.0,0,81945,0,0,0,0,0,"On 9/12/2017, CARB retired all 21,700 credits from the buffer pool for the CAFR5076-A unintentional reversal.",21700,103645.0,2014.0,CAR,,,,,,
CAR660,CAFR0042-G,CAR660,Forest,EA,2013-01-01,2013-12-31,2013.0,714,150,2015-09-08,8 years,,2015-09-08 00:00:00,Gualala River Forest,The Conservation Fund,"Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=660,0.0,0,0,564,0,0,0,0,,150,714.0,2015.0,CAR,,,,,,
CAR660,CAFR0042-H,CAR660,Forest,EA,2014-01-01,2014-12-31,2014.0,15156,3174,2015-12-22,8 years,,2015-12-22 00:00:00,Gualala River Forest,The Conservation Fund,"Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=660,0.0,0,0,11982,0,0,0,0,,3174,15156.0,2015.0,CAR,,,,,,
CAR661,CAFR0001-A,CAR661,Forest,EA,2004-01-01,2004-12-31,2004.0,9602,9602,2013-12-10,8 years,,2013-12-10 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,9602.0,0,0,0,0,0,0,0,"On 5/26/2015, CARB returned all 9,602 offset credits in its Forest Buffer Account to the Early Action Offset Program’s buffer account.",9602,45859.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-B,CAR661,Forest,EA,2005-01-01,2005-12-31,2005.0,108940,22809,2013-11-12,8 years,,2013-11-12 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,22809.0,0,85903,0,0,0,0,0,"On 9/12/2017, CARB retired all 22,809 credits from the buffer pool for the CAFR5076-A unintentional reversal.",23037,108940.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-C,CAR661,Forest,EA,2006-01-01,2006-12-31,2006.0,117275,24554,2013-11-12,8 years,,2013-11-12 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,24554.0,0,92720,0,0,0,0,0,"On 9/12/2017, CARB retired all 24,554 credits from the buffer pool for the CAFR5076-A unintentional reversal.",24555,117275.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-D,CAR661,Forest,EA,2007-01-01,2007-12-31,2007.0,126078,26397,2013-11-12,8 years,,2013-11-12 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,26397.0,0,99680,0,0,0,0,0,"On 9/12/2017, CARB retired all 26,397 credits from the buffer pool for the CAFR5076-A unintentional reversal.",26398,126078.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-E,CAR661,Forest,EA,2008-01-01,2008-12-31,2008.0,135375,28343,2013-11-12,8 years,,2013-11-12 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,28343.0,0,107032,0,0,0,0,0,"On 9/12/2017, CARB retired all 28,343 credits from the buffer pool for the CAFR5076-A unintentional reversal.",28343,135375.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-F,CAR661,Forest,EA,2009-01-01,2009-12-31,2009.0,145194,30399,2013-11-12,8 years,,2013-11-12 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,30399.0,0,114794,0,0,0,0,0,"On 9/12/2017, CARB retired all 30,399 credits from the buffer pool for the CAFR5076-A unintentional reversal.",30400,145194.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-G,CAR661,Forest,EA,2010-01-01,2010-12-31,2010.0,155565,32570,2013-11-12,8 years,,2013-11-12 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,32570.0,0,122992,0,0,0,0,0,"On 9/12/2017, CARB retired all 32,570 credits from the buffer pool for the CAFR5076-A unintentional reversal.",32573,155565.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-H,CAR661,Forest,EA,2011-01-01,2011-12-31,2011.0,166517,34863,2013-11-12,8 years,,2013-11-12 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,34863.0,0,131654,0,0,0,0,0,"On 9/12/2017, CARB retired all 34,863 credits from the buffer pool for the CAFR5076-A unintentional reversal.",34863,166517.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-I,CAR661,Forest,EA,2012-01-01,2012-12-31,2012.0,163731,34280,2013-11-12,8 years,,2013-11-12 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,34280.0,0,79450,50000,0,0,0,0,"On 9/12/2017, CARB retired all 34,280 credits from the buffer pool for the CAFR5076-A unintentional reversal.",34281,163731.0,2013.0,CAR,,,,,,
CAR661,CAFR0001-J,CAR661,Forest,EA,2013-01-01,2013-12-31,2013.0,162354,33992,2015-01-13,8 years,,2015-01-13 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,33992.0,0,42572,85790,0,0,0,0,"On 4/11/2023, CARB retired all 33,992 credits from the buffer pool for the CAFR0070/CAFR5063 uncompensated early project termination (pursuant to section 95983(c)(4)(C)).",33992,162354.0,2015.0,CAR,,,,,,
CAR661,CAFR0001-K,CAR661,Forest,EA,2014-01-01,2014-12-31,2014.0,173951,36420,2015-11-23,8 years,,2015-11-23 00:00:00,Willits Woods,"Coastal Ridges LLC, a California Limited Liability Company","Environmental Services, Inc.",CA,DEBS,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=661,0.0,0,0,137531,0,0,0,0,,36420,173951.0,2015.0,CAR,,,,,,
CAR672,CAFR0116-A,CAR672,Forest,EA,2007-06-22,2007-12-31,2007.0,46155,8880,2016-02-23,8 years,,2016-02-23 00:00:00,Finite Carbon – NEFF,New England Forestry Foundation,"Ruby Canyon Engineering, Inc.",NH,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=672,0.0,0,0,4790,0,0,32485,0,,8880,46155.0,2016.0,CAR,,,,,,
CAR672,CAFR0116-B,CAR672,Forest,EA,2008-01-01,2008-12-31,2008.0,3816,734,2016-02-23,8 years,,2016-02-23 00:00:00,Finite Carbon – NEFF,New England Forestry Foundation,"Ruby Canyon Engineering, Inc.",NH,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=672,0.0,0,0,397,0,0,2685,0,,734,3816.0,2016.0,CAR,,,,,,
CAR672,CAFR0116-C,CAR672,Forest,EA,2009-01-01,2009-12-31,2009.0,3816,734,2016-02-23,8 years,,2016-02-23 00:00:00,Finite Carbon – NEFF,New England Forestry Foundation,"Ruby Canyon Engineering, Inc.",NH,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=672,0.0,0,0,397,0,0,2685,0,,734,3816.0,2016.0,CAR,,,,,,
CAR672,CAFR0116-D,CAR672,Forest,EA,2010-01-01,2010-12-31,2010.0,3816,734,2016-02-23,8 years,,2016-02-23 00:00:00,Finite Carbon – NEFF,New England Forestry Foundation,"Ruby Canyon Engineering, Inc.",NH,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=672,0.0,0,0,397,0,0,2685,0,,734,3816.0,2016.0,CAR,,,,,,
CAR672,CAFR0116-E,CAR672,Forest,EA,2011-01-01,2011-12-31,2011.0,3816,734,2016-02-23,8 years,,2016-02-23 00:00:00,Finite Carbon – NEFF,New England Forestry Foundation,"Ruby Canyon Engineering, Inc.",NH,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=672,0.0,0,0,397,0,0,2685,0,,734,3816.0,2016.0,CAR,,,,,,
CAR672,CAFR0116-F,CAR672,Forest,EA,2012-01-01,2012-12-31,2012.0,3816,734,2016-02-23,8 years,,2016-02-23 00:00:00,Finite Carbon – NEFF,New England Forestry Foundation,"Ruby Canyon Engineering, Inc.",NH,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=672,0.0,0,0,397,0,0,2685,0,,734,3816.0,2016.0,CAR,,,,,,
CAR672,CAFR0116-G,CAR672,Forest,EA,2013-01-01,2013-12-31,2013.0,3816,734,2016-02-23,8 years,,2016-02-23 00:00:00,Finite Carbon – NEFF,New England Forestry Foundation,"Ruby Canyon Engineering, Inc.",NH,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=672,0.0,0,0,397,0,0,2685,0,,734,3816.0,2016.0,CAR,,,,,,
CAR676,CAFR0031-A,CAR676,Forest,EA,2005-01-01,2005-12-31,2005.0,29459,6157,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,23302,0,0,0,0,,6157,29459.0,2015.0,CAR,,,,,,
CAR676,CAFR0031-B,CAR676,Forest,EA,2006-01-01,2006-12-31,2006.0,29459,6157,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,23302,0,0,0,0,,6157,29459.0,2015.0,CAR,,,,,,
CAR676,CAFR0031-C,CAR676,Forest,EA,2007-01-01,2007-12-31,2007.0,29459,6157,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,23302,0,0,0,0,,6157,29459.0,2015.0,CAR,,,,,,
CAR676,CAFR0031-D,CAR676,Forest,EA,2008-01-01,2008-12-31,2008.0,29459,6157,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,23302,0,0,0,0,,6157,29459.0,2015.0,CAR,,,,,,
CAR676,CAFR0031-E,CAR676,Forest,EA,2009-01-01,2009-12-31,2009.0,29459,6157,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,23302,0,0,0,0,,6157,29459.0,2015.0,CAR,,,,,,
CAR676,CAFR0031-F,CAR676,Forest,EA,2010-01-01,2010-12-31,2010.0,29459,6157,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,23302,0,0,0,0,,6157,29459.0,2015.0,CAR,,,,,,
CAR676,CAFR0031-G,CAR676,Forest,EA,2011-01-01,2011-12-31,2011.0,29459,6157,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,8302,0,0,15000,0,,6157,29459.0,2015.0,CAR,,,,,,
CAR676,CAFR0031-H,CAR676,Forest,EA,2012-01-01,2012-11-15,2012.0,25183,5263,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,4920,0,0,14054,0,,6209,25183.0,2015.0,CAR,,,,,,
CAR676,CAFR0031-I,CAR676,Forest,EA,2012-11-16,2012-12-31,2012.0,3596,752,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Pocosin Lakes Forest Conservation Project,Brinkley Melvin,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=676,0.0,0,0,2844,0,0,0,0,,752,25183.0,2015.0,CAR,,,,,,
CAR681,CAFR0106-A,CAR681,Forest,EA,2008-10-08,2008-12-31,2008.0,43687,8388,2016-08-31,3 years,2019-10-08 00:00:00,2016-08-31 00:00:00,Howland Research Forest,Northeast Wilderness Trust,"Environmental Services, Inc.",ME,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=681,0.0,0,0,35299,0,0,0,0,,8388,645.0,2016.0,CAR,,,,,,
CAR681,CAFR0106-B,CAR681,Forest,EA,2009-01-01,2009-12-31,2009.0,1033,199,2016-08-31,3 years,2019-10-08 00:00:00,2016-08-31 00:00:00,Howland Research Forest,Northeast Wilderness Trust,"Environmental Services, Inc.",ME,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=681,0.0,0,0,834,0,0,0,0,,199,1033.0,2016.0,CAR,,,,,,
CAR681,CAFR0106-C,CAR681,Forest,EA,2010-01-01,2010-12-31,2010.0,1033,199,2016-08-31,3 years,2019-10-08 00:00:00,2016-08-31 00:00:00,Howland Research Forest,Northeast Wilderness Trust,"Environmental Services, Inc.",ME,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=681,0.0,0,0,834,0,0,0,0,,199,1033.0,2016.0,CAR,,,,,,
CAR681,CAFR0106-D,CAR681,Forest,EA,2011-01-01,2011-12-31,2011.0,1033,199,2016-08-31,3 years,2019-10-08 00:00:00,2016-08-31 00:00:00,Howland Research Forest,Northeast Wilderness Trust,"Environmental Services, Inc.",ME,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=681,0.0,0,0,834,0,0,0,0,,199,1033.0,2016.0,CAR,,,,,,
CAR681,CAFR0106-E,CAR681,Forest,EA,2012-01-01,2012-12-31,2012.0,1033,199,2016-08-31,3 years,2019-10-08 00:00:00,2016-08-31 00:00:00,Howland Research Forest,Northeast Wilderness Trust,"Environmental Services, Inc.",ME,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=681,0.0,0,0,834,0,0,0,0,,199,1033.0,2016.0,CAR,,,,,,
CAR681,CAFR0106-F,CAR681,Forest,EA,2013-01-01,2013-12-31,2013.0,1033,199,2016-08-31,3 years,2019-10-08 00:00:00,2016-08-31 00:00:00,Howland Research Forest,Northeast Wilderness Trust,"Environmental Services, Inc.",ME,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=681,0.0,0,0,834,0,0,0,0,,199,1033.0,2016.0,CAR,,,,,,
CAR683,CAFR0030-A,CAR683,Forest,EA,2007-07-17,2007-12-31,2007.0,549341,114813,2014-03-25,3 years,2015-04-21 00:00:00,2014-03-25 00:00:00,Blue Source – Francis Beidler Improved Forest Management Project,National Audubon Society,SCS Global Services,SC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=683,114813.0,0,426928,7600,0,0,0,0,"On 9/12/2017, CARB retired all 114,813 credits from the buffer pool for the CAFR5076-A unintentional reversal.",114813,214813.0,2014.0,CAR,,,,,,
CAR683,CAFR0030-B,CAR683,Forest,EA,2008-01-01,2008-12-31,2008.0,10354,2164,2014-03-25,3 years,2015-04-21 00:00:00,2014-03-25 00:00:00,Blue Source – Francis Beidler Improved Forest Management Project,National Audubon Society,SCS Global Services,SC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=683,2164.0,0,8190,0,0,0,0,0,"On 9/12/2017, CARB retired all 2,164 credits from the buffer pool for the CAFR5076-A unintentional reversal.",2164,2164.0,2014.0,CAR,,,,,,
CAR683,CAFR0030-C,CAR683,Forest,EA,2009-01-01,2009-12-31,2009.0,10354,2164,2014-03-25,3 years,2015-04-21 00:00:00,2014-03-25 00:00:00,Blue Source – Francis Beidler Improved Forest Management Project,National Audubon Society,SCS Global Services,SC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=683,2164.0,0,8190,0,0,0,0,0,"On 9/12/2017, CARB retired all 2,164 credits from the buffer pool for the CAFR5076-A unintentional reversal.",2164,2164.0,2014.0,CAR,,,,,,
CAR686,CAFR0058-A,CAR686,Forest,EA,2005-01-01,2005-12-31,2005.0,8383,1696,2014-09-23,3 years,2018-02-27 00:00:00,2014-09-23 00:00:00,Virginia Conservation Forestry Program – Clifton Farm,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=686,1696.0,0,5000,0,1687,0,0,0,"On 1/25/2022, CARB retired all 1,696 credits from the buffer pool for the CAFR5231-A unintentional reversal.",1696,8383.0,2014.0,CAR,,,,,,
CAR686,CAFR0058-B,CAR686,Forest,EA,2006-01-01,2006-12-31,2006.0,4562,923,2014-09-23,3 years,2018-02-27 00:00:00,2014-09-23 00:00:00,Virginia Conservation Forestry Program – Clifton Farm,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=686,923.0,0,0,0,3639,0,0,0,"On 1/25/2022, CARB retired all 923 credits from the buffer pool for the CAFR5231-A unintentional reversal.",923,4562.0,2014.0,CAR,,,,,,
CAR686,CAFR0058-C,CAR686,Forest,EA,2008-01-01,2008-12-31,2008.0,12729,2574,2014-09-23,3 years,2018-02-27 00:00:00,2014-09-23 00:00:00,Virginia Conservation Forestry Program – Clifton Farm,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=686,2574.0,0,0,0,9517,638,0,0,"On 1/25/2022, CARB retired all 2,574 credits from the buffer pool for the CAFR5231-A unintentional reversal.",2574,12729.0,2014.0,CAR,,,,,,
CAR686,CAFR0058-D,CAR686,Forest,EA,2009-01-01,2009-12-31,2009.0,10897,2204,2014-09-23,3 years,2018-02-27 00:00:00,2014-09-23 00:00:00,Virginia Conservation Forestry Program – Clifton Farm,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=686,2204.0,0,0,0,0,833,0,0,"On 1/25/2022, CARB retired all 2,204 credits from the buffer pool for the CAFR5231-A unintentional reversal.",10064,10897.0,2014.0,CAR,,,,,,
CAR686,CAFR0058-E,CAR686,Forest,EA,2010-01-01,2010-12-31,2010.0,19997,4044,2014-09-23,3 years,2018-02-27 00:00:00,2014-09-23 00:00:00,Virginia Conservation Forestry Program – Clifton Farm,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=686,4044.0,0,0,0,0,0,0,0,"On 1/25/2022, CARB retired all 4,044 credits from the buffer pool for the CAFR5231-A unintentional reversal.",19997,19997.0,2014.0,CAR,,,,,,
CAR686,CAFR0058-F,CAR686,Forest,EA,2011-01-01,2011-12-31,2011.0,6567,1328,2014-09-23,3 years,2018-02-27 00:00:00,2014-09-23 00:00:00,Virginia Conservation Forestry Program – Clifton Farm,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=686,1328.0,0,0,0,681,0,0,0,"On 1/25/2022, CARB retired all 1,328 credits from the buffer pool for the CAFR5231-A unintentional reversal.",5886,6567.0,2014.0,CAR,,,,,,
CAR688,CAFR0028-A,CAR688,Forest,EA,2005-01-01,2005-12-31,2005.0,6099,1275,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Noles North Avoided Conversion Forest Project,Michael A. Noles,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=688,0.0,0,0,4824,0,0,0,0,,1275,6099.0,2015.0,CAR,,,,,,
CAR688,CAFR0028-B,CAR688,Forest,EA,2006-01-01,2006-12-31,2006.0,6099,1275,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Noles North Avoided Conversion Forest Project,Michael A. Noles,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=688,0.0,0,0,2412,2412,0,0,0,,1275,6099.0,2015.0,CAR,,,,,,
CAR688,CAFR0028-C,CAR688,Forest,EA,2007-01-01,2007-12-31,2007.0,6099,1275,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Noles North Avoided Conversion Forest Project,Michael A. Noles,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=688,0.0,0,0,2412,2412,0,0,0,,1275,6099.0,2015.0,CAR,,,,,,
CAR688,CAFR0028-D,CAR688,Forest,EA,2008-01-01,2008-12-31,2008.0,6099,1275,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Noles North Avoided Conversion Forest Project,Michael A. Noles,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=688,0.0,0,0,2734,2090,0,0,0,,1275,6099.0,2015.0,CAR,,,,,,
CAR688,CAFR0028-E,CAR688,Forest,EA,2009-01-01,2009-12-31,2009.0,6099,1275,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Noles North Avoided Conversion Forest Project,Michael A. Noles,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=688,0.0,0,0,3390,1145,0,0,0,,1564,6099.0,2015.0,CAR,,,,,,
CAR688,CAFR0028-F,CAR688,Forest,EA,2010-01-01,2010-12-31,2010.0,6102,1276,2015-10-27,8 years,,2015-10-27 00:00:00,Blue Source – Noles North Avoided Conversion Forest Project,Michael A. Noles,SCS Global Services,NC,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=688,0.0,0,0,4826,0,0,0,0,,1276,6102.0,2015.0,CAR,,,,,,
CAR696,CAFR0057-A,CAR696,Forest,EA,2005-01-01,2005-12-31,2005.0,11887,2404,2016-02-23,3 years,2018-02-13 00:00:00,2016-02-23 00:00:00,Virginia Conservation Forestry Program – Rich Mountain,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=696,0.0,0,0,0,9483,0,0,0,,2404,13771.0,2016.0,CAR,,,,,,
CAR696,CAFR0057-B,CAR696,Forest,EA,2006-01-01,2006-12-31,2006.0,26969,5454,2016-02-23,3 years,2018-02-13 00:00:00,2016-02-23 00:00:00,Virginia Conservation Forestry Program – Rich Mountain,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=696,0.0,0,0,0,21515,0,0,0,,5454,28996.0,2016.0,CAR,,,,,,
CAR696,CAFR0057-C,CAR696,Forest,EA,2007-01-01,2007-12-31,2007.0,13828,2797,2016-02-23,3 years,2018-02-13 00:00:00,2016-02-23 00:00:00,Virginia Conservation Forestry Program – Rich Mountain,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=696,0.0,0,0,0,11031,0,0,0,,2797,11944.0,2016.0,CAR,,,,,,
CAR696,CAFR0057-D,CAR696,Forest,EA,2008-01-01,2008-12-31,2008.0,12781,2585,2016-02-23,3 years,2018-02-13 00:00:00,2016-02-23 00:00:00,Virginia Conservation Forestry Program – Rich Mountain,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=696,0.0,0,0,0,10196,0,0,0,,2585,10753.0,2016.0,CAR,,,,,,
CAR696,CAFR0057-E,CAR696,Forest,EA,2009-01-01,2009-12-31,2009.0,18250,3691,2016-02-23,3 years,2018-02-13 00:00:00,2016-02-23 00:00:00,Virginia Conservation Forestry Program – Rich Mountain,The Nature Conservancy,SCS Global Services,VA,–,–,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=696,0.0,0,0,0,14559,0,0,0,,3691,18250.0,2016.0,CAR,,,,,,
