Project ID,Project Name,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Notes,Cancellation Reason,Cancellation Year,Issuance Year,ARB Project,Unnamed: 16,CAR Cancellation Data,Updated 11-1-23,Total Credits Cancelled:,109950929
CAR688,Noles North Avoided Conversion Forest Project,2007,CAR-1-US-688-26-493-NC-2007-773-1 to 2412,2412,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR497.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2007,CAR-1-US-688-26-493-NC-2007-774-1 to 1275,1275,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR497.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2007,CAR-1-US-688-26-493-NC-2007-773-2413 to 4824,2412,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR607.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2006,CAR-1-US-688-26-493-NC-2006-775-2413 to 4824,2412,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR408.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2006,CAR-1-US-688-26-493-NC-2006-775-1 to 2412,2412,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR676.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2006,CAR-1-US-688-26-493-NC-2006-776-1 to 1275,1275,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR676.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2005,CAR-1-US-688-26-493-NC-2005-777-1 to 2412,2412,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR659.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2005,CAR-1-US-688-26-493-NC-2005-778-1 to 1275,1275,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR659.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2005,CAR-1-US-688-26-493-NC-2005-777-2413 to 4824,2412,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR659.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2011,CAR-1-US-696-25-507-VA-2011-1144-1 to 1520,1520,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR659.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2011,CAR-1-US-696-25-507-VA-2011-1145-1 to 1818,1818,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR659.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2011,CAR-1-US-696-25-507-VA-2011-1144-1521 to 1612,92,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR659.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2011,CAR-1-US-696-25-507-VA-2011-1144-1613 to 7627,6015,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR474.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2010,CAR-1-US-696-25-507-VA-2010-1142-1 to 7785,7785,2015-01-09,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,Canceled,2015,2013,Early Action,CAR419.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2010,CAR-1-US-696-25-507-VA-2010-1143-1 to 3572,3572,2015-01-09,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,Canceled,2015,2013,Early Action,CAR479.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2009,CAR-1-US-696-25-507-VA-2009-1140-1 to 179,179,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR813.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2009,CAR-1-US-696-25-507-VA-2009-1141-1 to 3512,3512,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR994.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2009,CAR-1-US-696-25-507-VA-2009-1140-180 to 14738,14559,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR784.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2008,CAR-1-US-696-25-507-VA-2008-1138-1 to 8684,8684,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR784.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2008,CAR-1-US-696-25-507-VA-2008-1139-1 to 2069,2069,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR784.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2008,CAR-1-US-696-25-507-VA-2008-1623-1 to 998,998,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR784.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2008,CAR-1-US-696-25-507-VA-2008-1624-1 to 514,514,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2008,CAR-1-US-696-25-507-VA-2008-1624-515 to 1030,516,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2007,CAR-1-US-696-25-507-VA-2007-1621-1 to 890,890,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2007,CAR-1-US-696-25-507-VA-2007-1622-1 to 496,496,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2007,CAR-1-US-696-25-507-VA-2007-1622-497 to 994,498,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2007,CAR-1-US-696-25-507-VA-2007-1136-1 to 9645,9645,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2007,CAR-1-US-696-25-507-VA-2007-1137-1 to 2299,2299,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2006,CAR-1-US-696-25-507-VA-2006-1134-1 to 1775,1775,2015-01-09,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,Canceled,2015,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2006,CAR-1-US-696-25-507-VA-2006-1135-1 to 252,252,2015-01-09,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,Canceled,2015,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2006,CAR-1-US-696-25-507-VA-2006-1134-1776 to 1902,127,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2006,CAR-1-US-696-25-507-VA-2006-1135-253 to 5579,5327,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2006,CAR-1-US-696-25-507-VA-2006-1134-1903 to 23417,21515,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2005,CAR-1-US-696-25-507-VA-2005-1132-1 to 1392,1392,2015-01-09,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,Canceled,2015,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2005,CAR-1-US-696-25-507-VA-2005-1133-1 to 492,492,2015-01-09,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,Canceled,2015,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2005,CAR-1-US-696-25-507-VA-2005-1133-493 to 2650,2158,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2005,CAR-1-US-696-25-507-VA-2005-1132-1393 to 1638,246,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR696,Virginia Conservation Forestry Program - Rich Mountain,2005,CAR-1-US-696-25-507-VA-2005-1132-1639 to 11121,9483,2016-02-24,Improved Forest Management,Version 3.2,"Russell & Washington Counties, NW of Saltville",VIRGINIA,US,,ARB,2016,2013,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2013,CAR-1-US-697-25-507-VA-2013-1472-1 to 13799,13799,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2013,CAR-1-US-697-25-507-VA-2013-1473-1 to 2770,2770,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2013,CAR-1-US-697-25-507-VA-2013-2078-1 to 13715,13715,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2013,CAR-1-US-697-25-507-VA-2013-2079-1 to 2752,2752,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2012,CAR-1-US-697-25-507-VA-2012-1474-1 to 26817,26817,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2012,CAR-1-US-697-25-507-VA-2012-1475-1 to 1836,1836,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2012,CAR-1-US-697-25-507-VA-2012-1475-1837 to 7218,5382,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2012,CAR-1-US-697-25-507-VA-2012-1474-26818 to 35965,9148,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2011,CAR-1-US-697-25-507-VA-2011-1477-2367 to 3482,1116,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2011,CAR-1-US-697-25-507-VA-2011-1476-5557 to 17349,11793,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR604.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2011,CAR-1-US-697-25-507-VA-2011-1476-1 to 5556,5556,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR831.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2011,CAR-1-US-697-25-507-VA-2011-1477-1 to 2366,2366,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR658.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2010,CAR-1-US-697-25-507-VA-2010-1478-1 to 24775,24775,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR658.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2010,CAR-1-US-697-25-507-VA-2010-1479-1 to 132,132,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR658.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2010,CAR-1-US-697-25-507-VA-2010-1478-24776 to 25435,660,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR657.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2010,CAR-1-US-697-25-507-VA-2010-1479-133 to 5104,4972,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR657.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2009,CAR-1-US-697-25-507-VA-2009-1481-202 to 4882,4681,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR582.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2009,CAR-1-US-697-25-507-VA-2009-1480-23328 to 24325,998,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR582.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2009,CAR-1-US-697-25-507-VA-2009-1480-1 to 23327,23327,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR672.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2009,CAR-1-US-697-25-507-VA-2009-1481-1 to 201,201,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR672.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2008,CAR-1-US-697-25-507-VA-2008-1482-21837 to 23258,1422,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR648.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2008,CAR-1-US-697-25-507-VA-2008-1483-287 to 4668,4382,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR648.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2008,CAR-1-US-697-25-507-VA-2008-1482-1 to 21836,21836,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR780.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2008,CAR-1-US-697-25-507-VA-2008-1483-1 to 286,286,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR780.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2007,CAR-1-US-697-25-507-VA-2007-1485-768 to 4462,3695,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR780.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2007,CAR-1-US-697-25-507-VA-2007-1484-18410 to 22232,3823,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR645.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2007,CAR-1-US-697-25-507-VA-2007-1484-1 to 18409,18409,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,ARB,2016,2014,Early Action,CAR645.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2007,CAR-1-US-697-25-507-VA-2007-1485-1 to 767,767,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR102.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2006,CAR-1-US-697-25-507-VA-2006-1486-1 to 21246,21246,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR102.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2006,CAR-1-US-697-25-507-VA-2006-1487-1 to 4264,4264,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR102.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2005,CAR-1-US-697-25-507-VA-2005-1488-1 to 19671,19671,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR102.2010,,,,
CAR697,Virginia Conservation Forestry Program - Tazewell - Elk Garden,2005,CAR-1-US-697-25-507-VA-2005-1489-1 to 3948,3948,2016-09-01,Improved Forest Management,Version 3.2,"Russell, Washington, and Tazewell Co. near Tazewel",VIRGINIA,US,,Canceled,2016,2014,Early Action,CAR749.2010,,,,
CAR730,Usal Redwood Forest,2014,CAR-1-US-730-25-236-CA-2014-1891-1 to 274013,274013,2016-08-10,Improved Forest Management,Version 3.2,Mendocino County,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR749.2010,,,,
CAR730,Usal Redwood Forest,2014,CAR-1-US-730-25-236-CA-2014-1892-1 to 65112,65112,2016-08-10,Improved Forest Management,Version 3.2,Mendocino County,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR629.2010,,,,
CAR730,Usal Redwood Forest,2013,CAR-1-US-730-25-236-CA-2013-1893-1 to 262032,262032,2016-08-10,Improved Forest Management,Version 3.2,Mendocino County,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR629.2010,,,,
CAR730,Usal Redwood Forest,2013,CAR-1-US-730-25-236-CA-2013-1894-1 to 62266,62266,2016-08-10,Improved Forest Management,Version 3.2,Mendocino County,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR660.2010,,,,
CAR730,Usal Redwood Forest,2012,CAR-1-US-730-25-236-CA-2012-1895-1 to 22962,22962,2016-08-10,Improved Forest Management,Version 3.2,Mendocino County,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR660.2010,,,,
CAR730,Usal Redwood Forest,2012,CAR-1-US-730-25-236-CA-2012-1896-1 to 60188,60188,2016-08-10,Improved Forest Management,Version 3.2,Mendocino County,CALIFORNIA,US,,ARB,2016,2015,Early Action,CAR489.2010,,,,
