Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,CORSIA Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Retirement Year,CAR Retirement Data,Updated 11-1-23,Total Credits Retired:,61317505
CAR627,2010,CAR-1-US-627-4-963-FL-2010-868-28001 to 32431,4431,2012-12-28,Charlotte County Zemel Road Landfill Gas Capture Project,Landfill Gas Capture/Combustion,Version 3.0,"Charlotte County, FL",FLORIDA,US,,No,"Sterling Planet, Inc.",On Behalf of Third Party,Microsoft - Green-e Climate 2012,2012,,,,
CAR628,2011,CAR-1-US-628-32-397-OH-2011-526-1 to 18582,18582,2019-01-07,Refex ODS California 2010,Ozone Depleting Substances - U.S.,Version 1.0,Bowling Green,OHIO,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,On Behalf of the City of Palo Alto,2019,,,,
CAR628,2011,CAR-1-US-628-32-397-OH-2011-526-20001 to 21418,1418,2019-01-07,Refex ODS California 2010,Ozone Depleting Substances - U.S.,Version 1.0,Bowling Green,OHIO,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,On Behalf of the City of Palo Alto,2019,,,,
CAR628,2011,CAR-1-US-628-32-397-OH-2011-526-18583 to 20000,1418,2019-01-07,Refex ODS California 2010,Ozone Depleting Substances - U.S.,Version 1.0,Bowling Green,OHIO,US,,No,"Element Markets Emissions, LLC",On Behalf of Third Party,On Behalf of the City of Palo Alto,2019,,,,
CAR630,2012,CAR-1-US-630-4-446-ME-2012-948-1 to 479,479,2013-04-16,Presque Isle Landfill,Landfill Gas Capture/Combustion,Version 3.0,Northern Maine; Aroostook County; Presque Isle,MAINE,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,"Colby College, Maine: FY 2013",2013,,,,
CAR630,2011,CAR-1-US-630-4-446-ME-2011-949-1 to 3832,3832,2013-04-16,Presque Isle Landfill,Landfill Gas Capture/Combustion,Version 3.0,Northern Maine; Aroostook County; Presque Isle,MAINE,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,"Colby College, Maine: FY 2013",2013,,,,
CAR634,2012,CAR-1-US-634-5-619-SD-2012-1184-1 to 2615,2615,2018-12-13,Linde Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Brookings County; White, SD",SOUTH DAKOTA,US,,No,Sacramento Municipal Utility District (SMUD),Retail Program Requirements,Retired on behalf of retail program customers.,2018,,,,
CAR634,2011,CAR-1-US-634-5-619-SD-2011-804-1 to 2737,2737,2018-12-13,Linde Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Brookings County; White, SD",SOUTH DAKOTA,US,,No,Sacramento Municipal Utility District (SMUD),Retail Program Requirements,Retired on behalf of retail program customers.,2018,,,,
CAR634,2011,CAR-1-US-634-5-619-SD-2011-591-1 to 4,4,2018-12-13,Linde Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Brookings County; White, SD",SOUTH DAKOTA,US,,No,Sacramento Municipal Utility District (SMUD),Retail Program Requirements,Retired on behalf of retail program customers.,2018,,,,
CAR634,2010,CAR-1-US-634-5-619-SD-2010-592-1 to 1815,1815,2018-12-13,Linde Dairy,Livestock Gas Capture/Combustion,Version 3.0,"Brookings County; White, SD",SOUTH DAKOTA,US,,No,Sacramento Municipal Utility District (SMUD),Retail Program Requirements,Retired on behalf of retail program customers.,2018,,,,
CAR635,2022,CAR-1-US-635-4-207-OH-2022-7302-1 to 54262,54262,2023-01-26,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 5.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2023,,,,
CAR635,2021,CAR-1-US-635-4-207-OH-2021-7303-1 to 54588,54588,2023-01-26,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 5.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2023,,,,
CAR635,2021,CAR-1-US-635-4-207-OH-2021-6708-1 to 50019,50019,2022-03-08,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 5.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2022,,,,
CAR635,2020,CAR-1-US-635-4-207-OH-2020-6270-1 to 55944,55944,2021-02-12,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 5.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2021,,,,
CAR635,2020,CAR-1-US-635-4-207-OH-2020-6709-1 to 48210,48210,2022-03-08,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 5.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2022,,,,
CAR635,2019,CAR-1-US-635-4-207-OH-2019-6271-1 to 53908,53908,2021-02-12,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 5.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2021,,,,
CAR635,2019,CAR-1-US-635-4-207-OH-2019-5940-1 to 61966,61966,2020-01-28,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2020,,,,
CAR635,2018,CAR-1-US-635-4-207-OH-2018-5623-1 to 59364,59364,2018-12-13,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2018,,,,
CAR635,2018,CAR-1-US-635-4-207-OH-2018-5941-1 to 58062,58062,2020-01-28,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2020,,,,
CAR635,2017,CAR-1-US-635-4-207-OH-2017-4340-1 to 46966,46966,2018-01-30,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2018,,,,
CAR635,2017,CAR-1-US-635-4-207-OH-2017-5624-1 to 52834,52834,2018-12-13,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2018,,,,
CAR635,2016,CAR-1-US-635-4-207-OH-2016-2116-1 to 44418,44418,2016-12-14,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,On behalf of third party,2016,,,,
CAR635,2016,CAR-1-US-635-4-207-OH-2016-4341-1 to 38417,38417,2018-01-30,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2018,,,,
CAR635,2015,CAR-1-US-635-4-207-OH-2015-2117-1 to 43084,43084,2016-12-14,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,On behalf of third party,2016,,,,
CAR635,2015,CAR-1-US-635-4-207-OH-2015-1928-1 to 37192,37192,2016-03-25,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2016,,,,
CAR635,2014,CAR-1-US-635-4-207-OH-2014-1568-1 to 44980,44980,2015-01-05,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2015,,,,
CAR635,2014,CAR-1-US-635-4-207-OH-2014-1929-1 to 43497,43497,2016-03-25,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2016,,,,
CAR635,2013,CAR-1-US-635-4-207-OH-2013-1569-1 to 54729,54729,2015-01-05,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2015,,,,
CAR635,2013,CAR-1-US-635-4-207-OH-2013-1246-1 to 51691,51691,2013-11-19,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2013,,,,
CAR635,2012,CAR-1-US-635-4-207-OH-2012-1049-1 to 54990,54990,2013-06-14,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2013,,,,
CAR635,2012,CAR-1-US-635-4-207-OH-2012-1247-1 to 57133,57133,2013-11-19,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2013,,,,
CAR635,2011,CAR-1-US-635-4-207-OH-2011-1050-1 to 55332,55332,2013-06-14,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2013,,,,
CAR635,2011,CAR-1-US-635-4-207-OH-2011-942-1 to 54655,54655,2012-12-31,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2012,,,,
CAR635,2010,CAR-1-US-635-4-207-OH-2010-821-1 to 50950,50950,2012-12-31,Hancock County Landfill Gas Collection Project,Landfill Gas Capture/Combustion,Version 3.0,Hancock County,OHIO,US,,No,"3Degrees Group, Inc",On Behalf of Third Party,,2012,,,,
CAR639,2022,CAR-1-US-639-30-449-TX-2022-7380-1 to 294643,294643,2023-03-02,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.2,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,Anonymously,2023,,,,
CAR639,2022,CAR-1-US-639-30-449-TX-2022-7173-1 to 169713,169713,2022-10-25,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.2,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,Anonymously,2022,,,,
CAR639,2021,CAR-1-US-639-30-449-TX-2021-7174-1 to 93919,93919,2022-10-25,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.2,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,Anonymously,2022,,,,
CAR639,2021,CAR-1-US-639-30-449-TX-2021-6631-1 to 145253,145253,2021-11-16,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.2,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,Anonymously,2021,,,,
CAR639,2021,CAR-1-US-639-30-449-TX-2021-6827-1 to 388107,388107,2022-06-28,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.2,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,Anonymously,2022,,,,
CAR639,2020,CAR-1-US-639-30-449-TX-2020-6213-1 to 327107,327107,2021-01-07,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,anonymous retirement,2021,,,,
CAR639,2020,CAR-1-US-639-30-449-TX-2020-6423-1 to 224401,224401,2021-04-22,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.2,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,anonymous retirement,2021,,,,
CAR639,2020,CAR-1-US-639-30-449-TX-2020-6632-1 to 48601,48601,2021-11-16,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.2,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,Anonymously,2021,,,,
CAR639,2019,CAR-1-US-639-30-449-TX-2019-5777-1 to 142505,142505,2019-10-25,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2019,,,,
CAR639,2019,CAR-1-US-639-30-449-TX-2019-6214-1 to 140095,140095,2021-01-07,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,anonymous retirement,2021,,,,
CAR639,2019,CAR-1-US-639-30-449-TX-2019-5869-1 to 402010,402010,2020-03-17,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,confidential retirement,2020,,,,
CAR639,2018,CAR-1-US-639-30-449-TX-2018-5778-1 to 132510,132510,2019-10-25,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2019,,,,
CAR639,2018,CAR-1-US-639-30-449-TX-2018-5664-1 to 226774,226774,2019-04-26,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2019,,,,
CAR639,2018,CAR-1-US-639-30-449-TX-2018-5569-1 to 335746,335746,2018-12-14,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2018,,,,
CAR639,2017,CAR-1-US-639-30-449-TX-2017-4419-1 to 227235,227235,2018-08-01,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,environmental benefit,2018,,,,
CAR639,2017,CAR-1-US-639-30-449-TX-2017-4308-10001 to 366704,356704,2017-12-06,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,environmental benefit,2017,,,,
CAR639,2017,CAR-1-US-639-30-449-TX-2017-4308-1 to 10000,10000,2017-09-15,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,ClimeCo LLC,On Behalf of Third Party,Storm King School,2017,,,,
CAR639,2017,CAR-1-US-639-30-449-TX-2017-5570-1 to 152178,152178,2018-12-14,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2018,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-4309-1 to 138791,138791,2017-11-27,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2017,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2052-12938 to 12940,3,2022-08-24,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,ClimeCo LLC,Retirement for Person or Organization,on behalf of Baby's 1st year of life,2022,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2185-1191 to 2143,953,2017-03-09,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,Carbon Financial Services Pty Ltd,Retirement for Person or Organization,Retired against Austin Convention Center 2015 GHG,2017,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2052-12933 to 12937,5,2022-06-16,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,ClimeCo LLC,Retirement for Person or Organization,on behalf of Baby's 1st year of life,2022,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2185-2592 to 3591,1000,2017-03-09,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,Carbon Financial Services Pty Ltd,Retirement for Person or Organization,Retired for City of Austin Sustainability Office,2017,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2185-1 to 1190,1190,2017-03-09,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,Carbon Financial Services Pty Ltd,Retirement for Person or Organization,Retired against Austin Convention Center 2014 GHG,2017,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2185-3952 to 369093,365142,2017-04-17,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2017,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2185-3592 to 3951,360,2017-04-17,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2017,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2185-2144 to 2591,448,2017-03-09,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,Carbon Financial Services Pty Ltd,Retirement for Person or Organization,Retired for City of Austin Sustainability Office,2017,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2052-12941 to 234772,221832,2016-09-14,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2016,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2052-12001 to 12440,440,2020-05-06,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"Community Energy, Inc.",On Behalf of Third Party,Jewish Funders NEtwork,2020,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2052-1 to 12000,12000,2017-05-01,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,NextEra Energy Power Marketing LLC,On Behalf of Third Party,"Monadnock Paper Mills, Inc.",2017,,,,
CAR639,2016,CAR-1-US-639-30-449-TX-2016-2052-12441 to 12932,492,2016-08-29,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,ClimeCo LLC,On Behalf of Third Party,2016 Green Sports Alliance Summit,2016,,,,
CAR639,2015,CAR-1-US-639-30-449-TX-2015-1945-1 to 650,650,2016-02-03,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,ClimeCo LLC,Environmental Benefit,,2016,,,,
CAR639,2015,CAR-1-US-639-30-449-TX-2015-1945-651 to 21644,20994,2016-05-23,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,environmental benefit,2016,,,,
CAR639,2015,CAR-1-US-639-30-449-TX-2015-1761-1 to 7408,7408,2016-08-11,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,NextEra Energy Power Marketing LLC,On Behalf of Third Party,"Monadnock Paper Mills, Inc.",2016,,,,
CAR639,2015,CAR-1-US-639-30-449-TX-2015-1761-7409 to 12000,4592,2016-08-11,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,NextEra Energy Power Marketing LLC,On Behalf of Third Party,"Monadnock Paper Mills, Inc.",2016,,,,
CAR639,2015,CAR-1-US-639-30-449-TX-2015-1761-12001 to 91834,79834,2016-05-23,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,environmental benefit,2016,,,,
CAR639,2015,CAR-1-US-639-30-449-TX-2015-1945-430658 to 432887,2230,2016-09-14,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2016,,,,
CAR639,2015,CAR-1-US-639-30-449-TX-2015-2053-1 to 274259,274259,2016-09-14,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.1,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2016,,,,
CAR639,2015,CAR-1-US-639-30-449-TX-2015-1945-21645 to 430657,409013,2016-05-23,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,environmental benefit,2016,,,,
CAR639,2014,CAR-1-US-639-30-449-TX-2014-1563-12914 to 258264,245351,2015-09-08,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2015,,,,
CAR639,2014,CAR-1-US-639-30-449-TX-2014-1563-639 to 12913,12275,2015-09-08,"El Dorado Nitrogen, LP - Nitrous Oxide Abatement Project",Nitric Acid N2O- Secondary Catalyst,Version 2.0,Chambers County; near Baytown,TEXAS,US,,No,"LSB Industries, Inc.",On Behalf of Third Party,,2015,,,,
